noms,annees,remuneration,type
bricout-guy-1917,2014.0,20266.0,Net
bricout-guy-1917,2015.0,23686.0,Net
bricout-guy-1917,2016.0,23104.0,Net
bricout-guy-1917,2017.0,11800.0,Net
bricout-guy-1917,2011.0,10554.0,Net
bricout-guy-1917,2012.0,10530.0,Net
bricout-guy-1917,2013.0,10119.0,Net
bricout-guy-1917,2014.0,10095.0,Net
bricout-guy-1917,2015.0,10065.0,Net
bricout-guy-1917,2016.0,10073.0,Net
bricout-guy-1917,2017.0,5000.0,Net
bruneel-alain,2013.0,28399.0,Net
bruneel-alain,2014.0,28519.0,Net
bruneel-alain,2015.0,29023.0,Net
bruneel-alain,2016.0,25449.0,Net
bruneel-alain,2017.0,0.0,Net
bruneel-alain,2013.0,0.0,Net
bruneel-alain,2014.0,0.0,Net
bruneel-alain,2015.0,0.0,Net
bruneel-alain,2016.0,0.0,Net
bruneel-alain,2017.0,0.0,Net
bruneel-alain,2013.0,19615.0,Brut
bruneel-alain,2014.0,19615.0,Brut
bruneel-alain,2015.0,19615.0,Brut
bruneel-alain,2016.0,19674.0,Brut
bruneel-alain,2017.0,9976.0,Brut
cattelot-anne-laure,2015.0,19600.0,Net
cattelot-anne-laure,2016.0,37000.0,Net
cattelot-anne-laure,2017.0,16000.0,Net
cattelot-anne-laure,2013.0,19000.0,Net
cattelot-anne-laure,2014.0,26000.0,Net
cattelot-anne-laure,2015.0,8400.0,Net
cattelot-anne-laure,2012.0,11200.0,Net
cattelot-anne-laure,2013.0,4800.0,Net
chenu-sebastien,2016.0,8900.0,Brut
chenu-sebastien,2017.0,27186.0,Brut
chenu-sebastien,2015.0,40692.0,Brut
chenu-sebastien,2016.0,30519.0,Brut
chenu-sebastien,2012.0,0.0,Brut
chenu-sebastien,2013.0,0.0,Brut
chenu-sebastien,2014.0,0.0,Brut
chenu-sebastien,2015.0,0.0,Brut
chenu-sebastien,2016.0,0.0,Brut
chenu-sebastien,2015.0,0.0,Net
chenu-sebastien,2016.0,27319.0,Net
chenu-sebastien,2017.0,13602.0,Net
christophe-paul-6595,2013.0,42759.0,Net
christophe-paul-6595,2014.0,46326.0,Net
christophe-paul-6595,2015.0,34786.0,Net
christophe-paul-6595,2016.0,25309.0,Net
christophe-paul-6595,2017.0,14816.0,Net
christophe-paul-6595,2015.0,0.0,Net
christophe-paul-6595,2016.0,0.0,Net
christophe-paul-6595,2017.0,0.0,Net
christophe-paul-6595,2015.0,0.0,Net
christophe-paul-6595,2016.0,0.0,Net
christophe-paul-6595,2017.0,0.0,Net
christophe-paul-6595,2018.0,0.0,Net
christophe-paul-6595,2015.0,0.0,Net
christophe-paul-6595,2016.0,0.0,Net
christophe-paul-6595,2017.0,0.0,Net
christophe-paul-6595,2015.0,0.0,Net
christophe-paul-6595,2016.0,0.0,Net
christophe-paul-6595,2017.0,0.0,Net
christophe-paul-6595,2015.0,0.0,Net
christophe-paul-6595,2016.0,0.0,Net
christophe-paul-6595,2017.0,0.0,Net
christophe-paul-6595,2015.0,0.0,Net
christophe-paul-6595,2016.0,0.0,Net
christophe-paul-6595,2017.0,0.0,Net
christophe-paul-6595,2015.0,0.0,Net
christophe-paul-6595,2016.0,0.0,Net
christophe-paul-6595,2017.0,0.0,Net
christophe-paul-6595,2015.0,0.0,Net
christophe-paul-6595,2016.0,0.0,Net
christophe-paul-6595,2017.0,0.0,Net
christophe-paul-6595,2015.0,0.0,Net
christophe-paul-6595,2016.0,0.0,Net
christophe-paul-6595,2017.0,0.0,Net
christophe-paul-6595,2015.0,0.0,Net
christophe-paul-6595,2016.0,0.0,Net
christophe-paul-6595,2017.0,0.0,Net
christophe-paul-6595,2015.0,0.0,Net
christophe-paul-6595,2016.0,0.0,Net
christophe-paul-6595,2017.0,0.0,Net
christophe-paul-6595,2015.0,0.0,Net
christophe-paul-6595,2016.0,0.0,Net
christophe-paul-6595,2017.0,0.0,Net
christophe-paul-6595,2016.0,0.0,Net
christophe-paul-6595,2017.0,0.0,Net
christophe-paul-6595,2015.0,0.0,Net
christophe-paul-6595,2016.0,0.0,Net
christophe-paul-6595,2017.0,0.0,Net
christophe-paul-6595,2014.0,13685.0,Brut
christophe-paul-6595,2015.0,13685.0,Brut
christophe-paul-6595,2016.0,13726.0,Brut
christophe-paul-6595,2017.0,6960.0,Brut
christophe-paul-6595,2014.0,7789.0,Net
christophe-paul-6595,2015.0,11683.0,Net
christophe-paul-6595,2016.0,11683.0,Net
christophe-paul-6595,2017.0,5355.0,Net
christophe-paul-6595,2015.0,17848.0,Net
christophe-paul-6595,2016.0,23797.0,Net
christophe-paul-6595,2017.0,10907.0,Net
de-temmerman-jennifer,2012.0,27062.0,Net
de-temmerman-jennifer,2013.0,34272.0,Net
de-temmerman-jennifer,2014.0,35463.0,Net
de-temmerman-jennifer,2015.0,34068.0,Net
de-temmerman-jennifer,2016.0,34931.0,Net
de-temmerman-jennifer,2017.0,16833.0,Net
descamps-beatrice-13212,2012.0,31371.0,Brut
descamps-beatrice-13212,2013.0,33944.0,Brut
descamps-beatrice-13212,2014.0,33685.0,Brut
descamps-beatrice-13212,2015.0,34198.0,Brut
descamps-beatrice-13212,2016.0,36001.0,Brut
descamps-beatrice-13212,2017.0,19752.0,Brut
descamps-beatrice-13212,2012.0,3763.0,Brut
descamps-beatrice-13212,2013.0,3763.0,Brut
descamps-beatrice-13212,2014.0,2864.0,Brut
descamps-beatrice-13212,2015.0,3763.0,Brut
descamps-beatrice-13212,2016.0,3775.0,Brut
descamps-beatrice-13212,2012.0,2737.0,Brut
descamps-beatrice-13212,2013.0,2737.0,Brut
descamps-beatrice-13212,2014.0,1369.0,Brut
descamps-beatrice-13212,2015.0,2167.0,Brut
descamps-beatrice-13212,2015.0,26247.0,Brut
descamps-beatrice-13212,2016.0,35230.0,Brut
descamps-beatrice-13212,2017.0,21904.0,Brut
descamps-beatrice-13212,2017.0,18633.0,Brut
di-pompeo-christophe,2011.0,44592.0,Brut
di-pompeo-christophe,2012.0,44592.0,Brut
di-pompeo-christophe,2013.0,44592.0,Brut
di-pompeo-christophe,2014.0,44592.0,Brut
di-pompeo-christophe,2015.0,46380.0,Brut
di-pompeo-christophe,2016.0,46380.0,Brut
di-pompeo-christophe,2017.0,46380.0,Brut
di-pompeo-christophe,2016.0,4000.0,Brut
di-pompeo-christophe,2017.0,0.0,Brut
di-pompeo-christophe,2011.0,0.0,Net
di-pompeo-christophe,2012.0,0.0,Net
di-pompeo-christophe,2013.0,0.0,Net
di-pompeo-christophe,2014.0,0.0,Net
di-pompeo-christophe,2015.0,0.0,Net
di-pompeo-christophe,2016.0,0.0,Net
di-pompeo-christophe,2016.0,0.0,Net
di-pompeo-christophe,2017.0,0.0,Net
di-pompeo-christophe,2014.0,4800.0,Net
di-pompeo-christophe,2015.0,7200.0,Net
di-pompeo-christophe,2016.0,7200.0,Net
di-pompeo-christophe,2017.0,7200.0,Net
di-pompeo-christophe,2014.0,0.0,Net
di-pompeo-christophe,2015.0,0.0,Net
di-pompeo-christophe,2016.0,0.0,Net
di-pompeo-christophe,2017.0,0.0,Net
di-pompeo-christophe,2014.0,0.0,Net
di-pompeo-christophe,2015.0,0.0,Net
di-pompeo-christophe,2016.0,0.0,Net
di-pompeo-christophe,2017.0,0.0,Net
houbron-dimitri,2016.0,5712.0,Net
houbron-dimitri,2017.0,2618.0,Net
houbron-dimitri,2015.0,1215.0,Net
houbron-dimitri,2016.0,7291.0,Net
houbron-dimitri,2017.0,3341.0,Net
hutin-christian,2012.0,-10769.0,Net
hutin-christian,2013.0,-1417.0,Net
hutin-christian,2014.0,-3803.0,Net
hutin-christian,2015.0,-4536.0,Net
hutin-christian,2016.0,-6340.0,Net
hutin-christian,2012.0,0.0,Net
hutin-christian,2013.0,0.0,Net
hutin-christian,2014.0,0.0,Net
hutin-christian,2015.0,0.0,Net
hutin-christian,2016.0,0.0,Net
hutin-christian,2012.0,0.0,Net
hutin-christian,2013.0,0.0,Net
hutin-christian,2014.0,0.0,Net
hutin-christian,2015.0,0.0,Net
hutin-christian,2016.0,0.0,Net
hutin-christian,2012.0,0.0,Net
hutin-christian,2013.0,0.0,Net
hutin-christian,2014.0,0.0,Net
hutin-christian,2015.0,0.0,Net
hutin-christian,2016.0,0.0,Net
hutin-christian,2012.0,0.0,Net
hutin-christian,2013.0,0.0,Net
hutin-christian,2014.0,0.0,Net
hutin-christian,2015.0,0.0,Net
hutin-christian,2016.0,0.0,Net
hutin-christian,2012.0,0.0,Net
hutin-christian,2013.0,0.0,Net
hutin-christian,2014.0,0.0,Net
hutin-christian,2015.0,0.0,Net
hutin-christian,2016.0,0.0,Net
hutin-christian,2012.0,8395.0,Net
hutin-christian,2013.0,8725.0,Net
hutin-christian,2014.0,9962.0,Net
hutin-christian,2015.0,8265.0,Net
hutin-christian,2016.0,8533.0,Net
hutin-christian,2012.0,13131.0,Net
hutin-christian,2013.0,13647.0,Net
hutin-christian,2014.0,9862.0,Net
hutin-christian,2015.0,13096.0,Net
hutin-christian,2016.0,13072.0,Net
hutin-christian,2012.0,2467.0,Net
hutin-christian,2013.0,2467.0,Net
hutin-christian,2014.0,2467.0,Net
hutin-christian,2015.0,2467.0,Net
hutin-christian,2016.0,2476.0,Net
huyghe-sebastien,2019.0,0.0,Net
huyghe-sebastien,2014.0,0.0,Net
huyghe-sebastien,2015.0,0.0,Net
huyghe-sebastien,2016.0,0.0,Net
huyghe-sebastien,2017.0,0.0,Net
huyghe-sebastien,2016.0,0.0,Net
huyghe-sebastien,2017.0,0.0,Net
huyghe-sebastien,2011.0,0.0,Net
huyghe-sebastien,2012.0,0.0,Net
huyghe-sebastien,2013.0,0.0,Net
huyghe-sebastien,2014.0,0.0,Net
huyghe-sebastien,2015.0,0.0,Net
huyghe-sebastien,2016.0,0.0,Net
huyghe-sebastien,2017.0,0.0,Net
huyghe-sebastien,2016.0,28204.0,Net
huyghe-sebastien,2017.0,17931.0,Net
lecocq-charlotte,2011.0,25850.0,Net
lecocq-charlotte,2012.0,2700.0,Net
lecocq-charlotte,2013.0,3300.0,Net
lecocq-charlotte,2014.0,29605.0,Net
lecocq-charlotte,2015.0,40600.0,Net
lecocq-charlotte,2016.0,40500.0,Net
lecocq-charlotte,2017.0,22400.0,Net
ledoux-vincent,2015.0,41059.0,Brut
ledoux-vincent,2016.0,22167.0,Brut
ledoux-vincent,2017.0,5507.0,Brut
ledoux-vincent,2017.0,7586.0,Brut
liso-brigitte,2012.0,7500.0,Net
liso-brigitte,2013.0,30000.0,Net
liso-brigitte,2014.0,12500.0,Net
liso-brigitte,2015.0,0.0,Net
liso-brigitte,2016.0,6000.0,Net
liso-brigitte,2017.0,4500.0,Net
osson-catherine,2012.0,30000.0,Net
osson-catherine,2013.0,30000.0,Net
osson-catherine,2014.0,30000.0,Net
osson-catherine,2015.0,30600.0,Net
osson-catherine,2016.0,30600.0,Net
osson-catherine,2017.0,15678.0,Net
osson-catherine,2014.0,4851.0,Net
osson-catherine,2015.0,7276.0,Net
osson-catherine,2016.0,7276.0,Net
osson-catherine,2017.0,4244.0,Net
osson-catherine,2015.0,17024.0,Net
osson-catherine,2016.0,25536.0,Net
osson-catherine,2017.0,12728.0,Net
petit-valerie,2011.0,47717.0,Net
petit-valerie,2012.0,63333.0,Net
petit-valerie,2013.0,49943.0,Net
petit-valerie,2014.0,49427.0,Net
petit-valerie,2015.0,53888.0,Net
petit-valerie,2016.0,41909.0,Net
petit-valerie,2017.0,47932.0,Net
petit-valerie,2011.0,8580.0,Net
petit-valerie,2012.0,0.0,Net
petit-valerie,2013.0,990.0,Net
petit-valerie,2014.0,2475.0,Net
petit-valerie,2015.0,2180.0,Net
petit-valerie,2016.0,3760.0,Net
petit-valerie,2017.0,0.0,Net
petit-valerie,2014.0,0.0,Net
petit-valerie,2015.0,0.0,Net
petit-valerie,2016.0,0.0,Net
petit-valerie,2017.0,0.0,Net
petit-valerie,2013.0,0.0,Net
petit-valerie,2014.0,0.0,Net
petit-valerie,2015.0,0.0,Net
petit-valerie,2016.0,0.0,Net
petit-valerie,2017.0,0.0,Net
quatennens-adrien,2012.0,8681.0,Net
quatennens-adrien,2012.0,6525.0,Net
quatennens-adrien,2013.0,20977.0,Net
quatennens-adrien,2014.0,25021.0,Net
quatennens-adrien,2015.0,22024.0,Net
quatennens-adrien,2016.0,21696.0,Net
quatennens-adrien,2017.0,11497.0,Net
roussel-fabien,2014.0,20836.0,Net
roussel-fabien,2015.0,42569.0,Net
roussel-fabien,2016.0,43931.0,Net
roussel-fabien,2017.0,3200.0,Net
roussel-fabien,2012.0,16900.0,Net
roussel-fabien,2013.0,36000.0,Net
roussel-fabien,2014.0,18000.0,Net
roussel-fabien,2012.0,0.0,Net
roussel-fabien,2013.0,0.0,Net
roussel-fabien,2014.0,0.0,Net
roussel-fabien,2015.0,0.0,Net
roussel-fabien,2016.0,0.0,Net
roussel-fabien,2017.0,0.0,Net
roussel-fabien,2014.0,0.0,Net
roussel-fabien,2015.0,0.0,Net
roussel-fabien,2016.0,0.0,Net
roussel-fabien,2017.0,0.0,Net
roussel-fabien,2015.0,0.0,Net
roussel-fabien,2016.0,0.0,Net
roussel-fabien,2017.0,0.0,Net
roussel-fabien,2014.0,0.0,Net
roussel-fabien,2015.0,0.0,Net
roussel-fabien,2016.0,0.0,Net
roussel-fabien,2017.0,0.0,Net
roussel-fabien,2014.0,2184.0,Net
roussel-fabien,2015.0,3276.0,Net
roussel-fabien,2016.0,3276.0,Net
roussel-fabien,2017.0,1638.0,Net
roussel-fabien,2014.0,1010.0,Net
roussel-fabien,2015.0,2424.0,Net
roussel-fabien,2016.0,2424.0,Net
roussel-fabien,2017.0,1212.0,Net
vercamer-francis,2011.0,9000.0,Net
vercamer-francis,2012.0,9000.0,Net
vercamer-francis,2013.0,9000.0,Net
vercamer-francis,2014.0,9000.0,Net
vercamer-francis,2015.0,9000.0,Net
vercamer-francis,2016.0,9000.0,Net
vercamer-francis,2017.0,4500.0,Net
vercamer-francis,2011.0,9600.0,Net
vercamer-francis,2012.0,9600.0,Net
vercamer-francis,2013.0,9600.0,Net
vercamer-francis,2014.0,15000.0,Net
vercamer-francis,2015.0,15000.0,Net
vercamer-francis,2016.0,15000.0,Net
vercamer-francis,2017.0,12500.0,Net
vercamer-francis,2011.0,0.0,Net
vercamer-francis,2012.0,0.0,Net
vercamer-francis,2013.0,0.0,Net
vercamer-francis,2014.0,0.0,Net
vercamer-francis,2015.0,0.0,Net
vercamer-francis,2016.0,0.0,Net
vercamer-francis,2017.0,0.0,Net
vercamer-francis,2011.0,3000.0,Net
vercamer-francis,2012.0,3000.0,Net
vercamer-francis,2013.0,3000.0,Net
vercamer-francis,2014.0,4000.0,Net
vercamer-francis,2015.0,4000.0,Net
vercamer-francis,2016.0,4000.0,Net
vercamer-francis,2017.0,4000.0,Net
vercamer-francis,2018.0,4000.0,Net
vercamer-francis,2014.0,0.0,Net
vercamer-francis,2015.0,0.0,Net
vercamer-francis,2016.0,0.0,Net
vercamer-francis,2017.0,0.0,Net
vercamer-francis,2014.0,0.0,Net
vercamer-francis,2015.0,0.0,Net
vercamer-francis,2016.0,0.0,Net
vercamer-francis,2017.0,0.0,Net
vercamer-francis,2016.0,0.0,Net
vercamer-francis,2017.0,0.0,Net
vercamer-francis,2018.0,0.0,Net
vercamer-francis,2017.0,0.0,Net
vercamer-francis,2018.0,0.0,Net
vercamer-francis,2019.0,0.0,Net
vercamer-francis,2017.0,4800.0,Net
vercamer-francis,2018.0,11777.0,Net
vercamer-francis,2019.0,11777.0,Net
bois-pascal,2011.0,30228.0,Net
bois-pascal,2012.0,31150.0,Net
bois-pascal,2013.0,31671.0,Net
bois-pascal,2014.0,31877.0,Net
bois-pascal,2015.0,34969.0,Net
bois-pascal,2016.0,37867.0,Net
bois-pascal,2017.0,16200.0,Net
bois-pascal,2011.0,7200.0,Net
bois-pascal,2012.0,7200.0,Net
bois-pascal,2013.0,7200.0,Net
bois-pascal,2014.0,0.0,Net
bois-pascal,2015.0,0.0,Net
bois-pascal,2016.0,0.0,Net
bois-pascal,2017.0,0.0,Net
bureau-bonnard-carole,2012.0,59531.0,Net
bureau-bonnard-carole,2013.0,76397.0,Net
bureau-bonnard-carole,2014.0,51163.0,Net
bureau-bonnard-carole,2015.0,60965.0,Net
bureau-bonnard-carole,2016.0,62069.0,Net
bureau-bonnard-carole,2011.0,0.0,Brut
bureau-bonnard-carole,2012.0,0.0,Brut
bureau-bonnard-carole,2013.0,0.0,Brut
bureau-bonnard-carole,2014.0,0.0,Brut
bureau-bonnard-carole,2015.0,0.0,Brut
bureau-bonnard-carole,2016.0,0.0,Brut
bureau-bonnard-carole,2017.0,0.0,Brut
bureau-bonnard-carole,2016.0,4997.0,Net
bureau-bonnard-carole,2017.0,5904.0,Net
bureau-bonnard-carole,2012.0,925.0,Net
bureau-bonnard-carole,2013.0,10743.0,Net
bureau-bonnard-carole,2014.0,13415.0,Net
bureau-bonnard-carole,2015.0,14421.0,Net
bureau-bonnard-carole,2016.0,12674.0,Net
bureau-bonnard-carole,2017.0,5780.0,Net
dassault-olivier,2011.0,0.0,Net
dassault-olivier,2012.0,0.0,Net
dassault-olivier,2013.0,0.0,Net
dassault-olivier,2014.0,0.0,Net
dassault-olivier,2015.0,0.0,Net
dassault-olivier,2016.0,0.0,Net
dassault-olivier,2017.0,0.0,Net
dassault-olivier,2011.0,23333.0,Net
dassault-olivier,2012.0,22000.0,Net
dassault-olivier,2013.0,22000.0,Net
dassault-olivier,2014.0,31000.0,Net
dassault-olivier,2015.0,22000.0,Net
dassault-olivier,2016.0,21307.0,Net
dassault-olivier,2017.0,0.0,Net
dassault-olivier,2011.0,0.0,Net
dassault-olivier,2012.0,0.0,Net
dassault-olivier,2013.0,0.0,Net
dassault-olivier,2014.0,0.0,Net
dassault-olivier,2015.0,0.0,Net
dassault-olivier,2016.0,0.0,Net
dassault-olivier,2017.0,0.0,Net
dassault-olivier,2011.0,0.0,Net
dassault-olivier,2012.0,0.0,Net
dassault-olivier,2013.0,0.0,Net
dassault-olivier,2014.0,0.0,Net
dassault-olivier,2015.0,0.0,Net
dassault-olivier,2016.0,0.0,Net
dassault-olivier,2017.0,0.0,Net
dassault-olivier,2011.0,6875.0,Net
dassault-olivier,2012.0,0.0,Net
dassault-olivier,2013.0,0.0,Net
dassault-olivier,2014.0,0.0,Net
dassault-olivier,2015.0,0.0,Net
dassault-olivier,2016.0,0.0,Net
dassault-olivier,2017.0,0.0,Net
dassault-olivier,2012.0,302506.0,Net
dassault-olivier,2013.0,307219.0,Net
dassault-olivier,2014.0,307771.0,Net
dassault-olivier,2015.0,292662.0,Net
dassault-olivier,2016.0,306230.0,Net
dassault-olivier,2017.0,297344.0,Net
dassault-olivier,2018.0,0.0,Net
dassault-olivier,2012.0,0.0,Brut
dassault-olivier,2013.0,0.0,Brut
dassault-olivier,2014.0,0.0,Brut
dassault-olivier,2015.0,0.0,Brut
dassault-olivier,2016.0,0.0,Brut
dassault-olivier,2017.0,0.0,Brut
dassault-olivier,2018.0,0.0,Brut
dassault-olivier,2018.0,0.0,Net
dassault-olivier,2011.0,0.0,Net
dassault-olivier,2012.0,0.0,Net
dassault-olivier,2013.0,0.0,Net
dassault-olivier,2014.0,0.0,Net
dassault-olivier,2015.0,0.0,Net
dassault-olivier,2016.0,0.0,Net
dassault-olivier,2017.0,0.0,Net
dassault-olivier,2011.0,0.0,Net
dassault-olivier,2012.0,0.0,Net
dassault-olivier,2013.0,0.0,Net
dassault-olivier,2014.0,0.0,Net
dassault-olivier,2015.0,0.0,Net
dassault-olivier,2016.0,0.0,Net
dassault-olivier,2017.0,0.0,Net
dassault-olivier,2011.0,6875.0,Net
dassault-olivier,2012.0,0.0,Net
dassault-olivier,2013.0,0.0,Net
dassault-olivier,2014.0,0.0,Net
dassault-olivier,2015.0,0.0,Net
dassault-olivier,2016.0,0.0,Net
dassault-olivier,2017.0,0.0,Net
dassault-olivier,2011.0,23333.0,Net
dassault-olivier,2012.0,22000.0,Net
dassault-olivier,2013.0,22000.0,Net
dassault-olivier,2014.0,31000.0,Net
dassault-olivier,2015.0,22000.0,Net
dassault-olivier,2016.0,21307.0,Net
dassault-olivier,2017.0,0.0,Net
dassault-olivier,2011.0,0.0,Net
dassault-olivier,2012.0,0.0,Net
dassault-olivier,2013.0,0.0,Net
dassault-olivier,2014.0,0.0,Net
dassault-olivier,2015.0,0.0,Net
dassault-olivier,2016.0,0.0,Net
dassault-olivier,2017.0,0.0,Net
dassault-olivier,2011.0,0.0,Brut
dassault-olivier,2012.0,0.0,Brut
dassault-olivier,2013.0,0.0,Brut
dassault-olivier,2014.0,0.0,Brut
dassault-olivier,2015.0,0.0,Brut
dassault-olivier,2016.0,0.0,Brut
dassault-olivier,2017.0,0.0,Brut
dassault-olivier,2017.0,0.0,Brut
dassault-olivier,2011.0,0.0,Brut
dassault-olivier,2012.0,0.0,Brut
dassault-olivier,2013.0,0.0,Brut
dassault-olivier,2014.0,0.0,Brut
dassault-olivier,2015.0,0.0,Brut
dassault-olivier,2016.0,0.0,Brut
dassault-olivier,2017.0,0.0,Brut
dassault-olivier,2011.0,0.0,Brut
dassault-olivier,2012.0,0.0,Brut
dassault-olivier,2013.0,0.0,Brut
dassault-olivier,2014.0,0.0,Brut
dassault-olivier,2015.0,0.0,Brut
dassault-olivier,2016.0,0.0,Brut
dassault-olivier,2017.0,0.0,Brut
dassault-olivier,2011.0,0.0,Brut
dassault-olivier,2012.0,0.0,Brut
dassault-olivier,2013.0,0.0,Brut
dassault-olivier,2014.0,0.0,Brut
dassault-olivier,2015.0,0.0,Brut
dassault-olivier,2016.0,0.0,Brut
dassault-olivier,2017.0,0.0,Brut
dassault-olivier,2014.0,0.0,Brut
dassault-olivier,2015.0,0.0,Brut
dassault-olivier,2016.0,0.0,Brut
dassault-olivier,2017.0,0.0,Brut
dassault-olivier,2014.0,0.0,Brut
dassault-olivier,2015.0,0.0,Brut
dassault-olivier,2016.0,0.0,Brut
dassault-olivier,2017.0,0.0,Brut
dassault-olivier,2012.0,302506.0,Net
dassault-olivier,2013.0,307219.0,Net
dassault-olivier,2014.0,307771.0,Net
dassault-olivier,2015.0,292662.0,Net
dassault-olivier,2016.0,306230.0,Net
dassault-olivier,2017.0,297344.0,Net
dassault-olivier,2018.0,0.0,Net
dassault-olivier,2012.0,0.0,Brut
dassault-olivier,2013.0,0.0,Brut
dassault-olivier,2014.0,0.0,Brut
dassault-olivier,2015.0,0.0,Brut
dassault-olivier,2016.0,0.0,Brut
dassault-olivier,2017.0,0.0,Brut
dassault-olivier,2018.0,0.0,Brut
minot-maxime,2011.0,15595.0,Net
minot-maxime,2012.0,16255.0,Net
minot-maxime,2013.0,16849.0,Net
minot-maxime,2014.0,17482.0,Net
minot-maxime,2015.0,17267.0,Net
minot-maxime,2016.0,17453.0,Net
minot-maxime,2017.0,5938.0,Net
minot-maxime,2014.0,9650.0,Net
minot-maxime,2015.0,13046.0,Net
minot-maxime,2016.0,13074.0,Net
minot-maxime,2017.0,6337.0,Net
minot-maxime,2016.0,6064.0,Net
minot-maxime,2017.0,5366.0,Net
thill-agnes,2012.0,15770.0,Net
thill-agnes,2013.0,15559.0,Net
thill-agnes,2012.0,1530.0,Net
thill-agnes,2013.0,2451.0,Net
thill-agnes,2013.0,15926.0,Net
thill-agnes,2014.0,15648.0,Net
thill-agnes,2013.0,1465.0,Net
thill-agnes,2014.0,2460.0,Net
thill-agnes,2014.0,17493.0,Net
thill-agnes,2015.0,17667.0,Net
thill-agnes,2014.0,1527.0,Net
thill-agnes,2015.0,2460.0,Net
thill-agnes,2015.0,17223.0,Net
thill-agnes,2016.0,17314.0,Net
thill-agnes,2015.0,1627.0,Net
thill-agnes,2016.0,2264.0,Net
thill-agnes,2016.0,17594.0,Net
thill-agnes,2017.0,17877.0,Net
thill-agnes,2016.0,1570.0,Net
thill-agnes,2017.0,2370.0,Net
vatin-pierre,2012.0,34118.0,Net
vatin-pierre,2013.0,34929.0,Net
vatin-pierre,2014.0,36504.0,Net
vatin-pierre,2015.0,36484.0,Net
vatin-pierre,2016.0,38302.0,Net
vatin-pierre,2017.0,18290.0,Net
vatin-pierre,2011.0,0.0,Net
vatin-pierre,2012.0,0.0,Net
vatin-pierre,2013.0,0.0,Net
vatin-pierre,2014.0,0.0,Net
vatin-pierre,2015.0,0.0,Net
vatin-pierre,2016.0,0.0,Net
vatin-pierre,2017.0,0.0,Net
vatin-pierre,2016.0,0.0,Net
vatin-pierre,2017.0,0.0,Net
vatin-pierre,2016.0,0.0,Net
vatin-pierre,2017.0,0.0,Net
vatin-pierre,2017.0,0.0,Net
vatin-pierre,2012.0,0.0,Net
vatin-pierre,2013.0,0.0,Net
vatin-pierre,2014.0,0.0,Net
vatin-pierre,2015.0,0.0,Net
vatin-pierre,2016.0,0.0,Net
vatin-pierre,2017.0,0.0,Net
woerth-eric,2013.0,0.0,Brut
woerth-eric,2014.0,0.0,Brut
woerth-eric,2015.0,0.0,Brut
woerth-eric,2016.0,0.0,Brut
woerth-eric,2017.0,0.0,Brut
woerth-eric,2018.0,0.0,Brut
woerth-eric,2019.0,0.0,Brut
woerth-eric,2013.0,0.0,Brut
woerth-eric,2014.0,0.0,Brut
woerth-eric,2015.0,0.0,Brut
woerth-eric,2016.0,0.0,Brut
woerth-eric,2017.0,0.0,Brut
woerth-eric,2018.0,0.0,Brut
woerth-eric,2019.0,0.0,Brut
woerth-eric,2015.0,0.0,Brut
woerth-eric,2016.0,0.0,Brut
woerth-eric,2013.0,0.0,Brut
woerth-eric,2014.0,0.0,Brut
woerth-eric,2015.0,0.0,Brut
woerth-eric,2016.0,0.0,Brut
woerth-eric,2017.0,0.0,Brut
woerth-eric,2018.0,0.0,Brut
woerth-eric,2019.0,0.0,Brut
woerth-eric,2013.0,0.0,Brut
woerth-eric,2014.0,0.0,Brut
woerth-eric,2015.0,0.0,Brut
woerth-eric,2016.0,0.0,Brut
woerth-eric,2017.0,0.0,Brut
woerth-eric,2018.0,0.0,Brut
woerth-eric,2019.0,0.0,Brut
woerth-eric,2017.0,0.0,Brut
woerth-eric,2018.0,0.0,Brut
woerth-eric,2019.0,0.0,Brut
woerth-eric,2018.0,0.0,Brut
woerth-eric,2019.0,0.0,Brut
woerth-eric,2019.0,0.0,Brut
woerth-eric,2011.0,19715.0,Net
woerth-eric,2012.0,18179.0,Net
woerth-eric,2013.0,16533.0,Net
woerth-eric,2014.0,17405.0,Net
woerth-eric,2015.0,18071.0,Net
woerth-eric,2016.0,18365.0,Net
woerth-eric,2017.0,9118.0,Net
woerth-eric,2011.0,0.0,Net
woerth-eric,2012.0,0.0,Net
woerth-eric,2013.0,0.0,Net
woerth-eric,2014.0,3437.0,Net
woerth-eric,2015.0,4765.0,Net
woerth-eric,2016.0,4710.0,Net
woerth-eric,2017.0,2225.0,Net
woerth-eric,2015.0,0.0,Net
woerth-eric,2016.0,0.0,Net
bilde-bruno,2012.0,7770.0,Net
bilde-bruno,2013.0,23135.0,Net
bilde-bruno,2014.0,23126.0,Net
bilde-bruno,2015.0,2454.0,Net
bilde-bruno,2012.0,11146.0,Net
bilde-bruno,2013.0,22527.0,Net
bilde-bruno,2014.0,22296.0,Net
bilde-bruno,2015.0,9324.0,Net
bilde-bruno,2016.0,21781.0,Net
bilde-bruno,2017.0,17500.0,Net
bilde-bruno,2011.0,0.0,Brut
bilde-bruno,2012.0,0.0,Brut
bilde-bruno,2013.0,0.0,Brut
bilde-bruno,2014.0,0.0,Brut
bilde-bruno,2015.0,0.0,Brut
bilde-bruno,2016.0,0.0,Brut
bilde-bruno,2017.0,0.0,Brut
bilde-bruno,2014.0,6500.0,Net
